fecha;departamento;admlcd;poblacion;p7;p7_cada100k
16/11/2020;Maldonado(UY-MA);URUUYMA;190078;3.43;1.8
16/11/2020;Montevideo(UY-MO);URUUYMO;1381946;44.71;3.24
16/11/2020;Paysandú(UY-PA);URUUYPA;119373;0.71;0.6
16/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
16/11/2020;Rivera(UY-RV);URUUYRV;108569;3.29;3.03
16/11/2020;Rocha(UY-RO);URUUYRO;74079;0;0
16/11/2020;Salto(UY-SA);URUUYSA;132788;0;0
16/11/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
16/11/2020;Soriano(UY-SO);URUUYSO;89930;0.86;0.95
16/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;1.29;1.38
16/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.29;0.57
17/11/2020;Artigas(UY-AR);URUUYAR;74570;1.29;1.72
17/11/2020;Canelones(UY-CA);URUUYCA;588959;10.86;1.84
17/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;6;6.7
17/11/2020;Colonia(UY-CO);URUUYCO;130444;5.43;4.16
17/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
17/11/2020;Flores(UY-FS);URUUYFS;26500;0;0
17/11/2020;Florida(UY-FD);URUUYFD;69318;0;0
17/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
17/11/2020;Maldonado(UY-MA);URUUYMA;190078;3.43;1.8
17/11/2020;Montevideo(UY-MO);URUUYMO;1381946;48.43;3.5
17/11/2020;Paysandú(UY-PA);URUUYPA;119373;0.71;0.6
17/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
17/11/2020;Rivera(UY-RV);URUUYRV;108569;3.14;2.89
17/11/2020;Rocha(UY-RO);URUUYRO;74079;0;0
17/11/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
17/11/2020;San José(UY-SJ);URUUYSJ;116479;0.86;0.74
17/11/2020;Soriano(UY-SO);URUUYSO;89930;1;1.11
17/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;2.29;2.46
17/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.29;0.57
18/11/2020;Artigas(UY-AR);URUUYAR;74570;1;1.34
18/11/2020;Canelones(UY-CA);URUUYCA;588959;12.29;2.09
18/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;6.14;6.86
18/11/2020;Colonia(UY-CO);URUUYCO;130444;5.14;3.94
18/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
18/11/2020;Flores(UY-FS);URUUYFS;26500;0;0
18/11/2020;Florida(UY-FD);URUUYFD;69318;0;0
18/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
18/11/2020;Maldonado(UY-MA);URUUYMA;190078;3.43;1.8
18/11/2020;Montevideo(UY-MO);URUUYMO;1381946;47.86;3.46
18/11/2020;Paysandú(UY-PA);URUUYPA;119373;1.71;1.44
18/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
18/11/2020;Rivera(UY-RV);URUUYRV;108569;2.71;2.5
18/11/2020;Rocha(UY-RO);URUUYRO;74079;0;0
18/11/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
18/11/2020;San José(UY-SJ);URUUYSJ;116479;0.86;0.74
18/11/2020;Soriano(UY-SO);URUUYSO;89930;1.14;1.27
18/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;2.43;2.61
18/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
19/11/2020;Artigas(UY-AR);URUUYAR;74570;1;1.34
19/11/2020;Canelones(UY-CA);URUUYCA;588959;13.57;2.3
19/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;5.29;5.9
19/11/2020;Colonia(UY-CO);URUUYCO;130444;5;3.83
19/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
19/11/2020;Flores(UY-FS);URUUYFS;26500;0;0
19/11/2020;Florida(UY-FD);URUUYFD;69318;0;0
19/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
19/11/2020;Maldonado(UY-MA);URUUYMA;190078;2.86;1.5
19/11/2020;Montevideo(UY-MO);URUUYMO;1381946;46.29;3.35
19/11/2020;Paysandú(UY-PA);URUUYPA;119373;1.71;1.44
19/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
19/11/2020;Rivera(UY-RV);URUUYRV;108569;2.43;2.24
19/11/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
19/11/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
19/11/2020;San José(UY-SJ);URUUYSJ;116479;1;0.86
19/11/2020;Soriano(UY-SO);URUUYSO;89930;1;1.11
19/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;2.57;2.77
19/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
20/11/2020;Artigas(UY-AR);URUUYAR;74570;1.57;2.11
20/11/2020;Canelones(UY-CA);URUUYCA;588959;13.29;2.26
20/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;5.86;6.54
20/11/2020;Colonia(UY-CO);URUUYCO;130444;3.71;2.85
20/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
20/11/2020;Flores(UY-FS);URUUYFS;26500;0;0
20/11/2020;Florida(UY-FD);URUUYFD;69318;0;0
20/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
20/11/2020;Maldonado(UY-MA);URUUYMA;190078;3;1.58
20/11/2020;Montevideo(UY-MO);URUUYMO;1381946;46.71;3.38
20/11/2020;Paysandú(UY-PA);URUUYPA;119373;1.71;1.44
20/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
20/11/2020;Rivera(UY-RV);URUUYRV;108569;3.14;2.89
20/11/2020;Rocha(UY-RO);URUUYRO;74079;1;1.35
20/11/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
20/11/2020;San José(UY-SJ);URUUYSJ;116479;0.86;0.74
20/11/2020;Soriano(UY-SO);URUUYSO;89930;1.29;1.43
20/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;2.57;2.77
20/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
21/11/2020;Artigas(UY-AR);URUUYAR;74570;1.71;2.3
21/11/2020;Canelones(UY-CA);URUUYCA;588959;15.29;2.6
21/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;5.29;5.9
21/11/2020;Colonia(UY-CO);URUUYCO;130444;3.86;2.96
21/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
21/11/2020;Flores(UY-FS);URUUYFS;26500;0;0
21/11/2020;Florida(UY-FD);URUUYFD;69318;0;0
21/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
21/11/2020;Maldonado(UY-MA);URUUYMA;190078;3;1.58
21/11/2020;Montevideo(UY-MO);URUUYMO;1381946;46.86;3.39
21/11/2020;Paysandú(UY-PA);URUUYPA;119373;1.71;1.44
21/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
21/11/2020;Rivera(UY-RV);URUUYRV;108569;3.57;3.29
21/11/2020;Rocha(UY-RO);URUUYRO;74079;1.57;2.12
21/11/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
21/11/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
21/11/2020;Soriano(UY-SO);URUUYSO;89930;0.86;0.95
21/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;2.29;2.46
21/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
22/11/2020;Artigas(UY-AR);URUUYAR;74570;1.71;2.3
22/11/2020;Canelones(UY-CA);URUUYCA;588959;16.29;2.77
22/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;5.43;6.06
22/11/2020;Colonia(UY-CO);URUUYCO;130444;4;3.07
22/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
22/11/2020;Flores(UY-FS);URUUYFS;26500;0;0
22/11/2020;Florida(UY-FD);URUUYFD;69318;0;0
22/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
22/11/2020;Maldonado(UY-MA);URUUYMA;190078;2;1.05
22/11/2020;Montevideo(UY-MO);URUUYMO;1381946;53.86;3.9
22/11/2020;Paysandú(UY-PA);URUUYPA;119373;1.29;1.08
22/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
22/11/2020;Rivera(UY-RV);URUUYRV;108569;4.57;4.21
22/11/2020;Rocha(UY-RO);URUUYRO;74079;1.86;2.51
22/11/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
22/11/2020;San José(UY-SJ);URUUYSJ;116479;0.43;0.37
22/11/2020;Soriano(UY-SO);URUUYSO;89930;2.29;2.54
22/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;1.86;2
22/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
23/11/2020;Artigas(UY-AR);URUUYAR;74570;2.57;3.45
23/11/2020;Canelones(UY-CA);URUUYCA;588959;16.29;2.77
23/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;4.86;5.42
23/11/2020;Colonia(UY-CO);URUUYCO;130444;4.14;3.18
23/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
23/11/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
23/11/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
23/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
23/11/2020;Maldonado(UY-MA);URUUYMA;190078;2.14;1.13
23/11/2020;Montevideo(UY-MO);URUUYMO;1381946;51.86;3.75
23/11/2020;Paysandú(UY-PA);URUUYPA;119373;1.29;1.08
23/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
23/11/2020;Rivera(UY-RV);URUUYRV;108569;4.57;4.21
23/11/2020;Rocha(UY-RO);URUUYRO;74079;2.43;3.28
23/11/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
23/11/2020;San José(UY-SJ);URUUYSJ;116479;0.43;0.37
23/11/2020;Soriano(UY-SO);URUUYSO;89930;2.43;2.7
23/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;1.71;1.84
23/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
24/11/2020;Artigas(UY-AR);URUUYAR;74570;2.14;2.87
24/11/2020;Canelones(UY-CA);URUUYCA;588959;18.29;3.1
24/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;4.29;4.78
24/11/2020;Colonia(UY-CO);URUUYCO;130444;2.86;2.19
24/11/2020;Durazno(UY-DU);URUUYDU;58990;0;0
24/11/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
24/11/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
24/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
24/11/2020;Maldonado(UY-MA);URUUYMA;190078;1.86;0.98
24/11/2020;Montevideo(UY-MO);URUUYMO;1381946;52.29;3.78
24/11/2020;Paysandú(UY-PA);URUUYPA;119373;1.57;1.32
24/11/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
24/11/2020;Rivera(UY-RV);URUUYRV;108569;5.57;5.13
24/11/2020;Rocha(UY-RO);URUUYRO;74079;2.43;3.28
24/11/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
24/11/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
24/11/2020;Soriano(UY-SO);URUUYSO;89930;3.14;3.49
24/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.86;0.92
24/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
25/11/2020;Artigas(UY-AR);URUUYAR;74570;2.71;3.64
25/11/2020;Canelones(UY-CA);URUUYCA;588959;20.71;3.52
25/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;3.14;3.51
25/11/2020;Colonia(UY-CO);URUUYCO;130444;2.71;2.08
25/11/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
25/11/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
25/11/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
25/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
25/11/2020;Maldonado(UY-MA);URUUYMA;190078;1.86;0.98
25/11/2020;Montevideo(UY-MO);URUUYMO;1381946;54.57;3.95
25/11/2020;Paysandú(UY-PA);URUUYPA;119373;0.71;0.6
25/11/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
25/11/2020;Rivera(UY-RV);URUUYRV;108569;5.57;5.13
25/11/2020;Rocha(UY-RO);URUUYRO;74079;3.14;4.24
25/11/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
25/11/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
25/11/2020;Soriano(UY-SO);URUUYSO;89930;3.57;3.97
25/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.71;0.77
25/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
26/11/2020;Artigas(UY-AR);URUUYAR;74570;4;5.36
26/11/2020;Canelones(UY-CA);URUUYCA;588959;21.14;3.59
26/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;3.29;3.67
26/11/2020;Colonia(UY-CO);URUUYCO;130444;2.43;1.86
26/11/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
26/11/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
26/11/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
26/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
26/11/2020;Maldonado(UY-MA);URUUYMA;190078;1.71;0.9
26/11/2020;Montevideo(UY-MO);URUUYMO;1381946;58;4.2
26/11/2020;Paysandú(UY-PA);URUUYPA;119373;0.86;0.72
26/11/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
26/11/2020;Rivera(UY-RV);URUUYRV;108569;7;6.45
26/11/2020;Rocha(UY-RO);URUUYRO;74079;3.29;4.44
26/11/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
26/11/2020;San José(UY-SJ);URUUYSJ;116479;0;0
26/11/2020;Soriano(UY-SO);URUUYSO;89930;4;4.45
26/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.57;0.61
26/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
27/11/2020;Artigas(UY-AR);URUUYAR;74570;4.71;6.32
27/11/2020;Canelones(UY-CA);URUUYCA;588959;24.43;4.15
27/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;2.86;3.19
27/11/2020;Colonia(UY-CO);URUUYCO;130444;2.86;2.19
27/11/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
27/11/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
27/11/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
27/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
27/11/2020;Maldonado(UY-MA);URUUYMA;190078;1.71;0.9
27/11/2020;Montevideo(UY-MO);URUUYMO;1381946;62.43;4.52
27/11/2020;Paysandú(UY-PA);URUUYPA;119373;0.86;0.72
27/11/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
27/11/2020;Rivera(UY-RV);URUUYRV;108569;8.57;7.89
27/11/2020;Rocha(UY-RO);URUUYRO;74079;4.86;6.56
27/11/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
27/11/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
27/11/2020;Soriano(UY-SO);URUUYSO;89930;4.43;4.92
27/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.57;0.61
27/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
28/11/2020;Artigas(UY-AR);URUUYAR;74570;5.29;7.09
28/11/2020;Canelones(UY-CA);URUUYCA;588959;23.71;4.03
28/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;3;3.35
28/11/2020;Colonia(UY-CO);URUUYCO;130444;2;1.53
28/11/2020;Durazno(UY-DU);URUUYDU;58990;0.14;0.24
28/11/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
28/11/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
28/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
28/11/2020;Maldonado(UY-MA);URUUYMA;190078;1.86;0.98
28/11/2020;Montevideo(UY-MO);URUUYMO;1381946;77.43;5.6
28/11/2020;Paysandú(UY-PA);URUUYPA;119373;1;0.84
28/11/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
28/11/2020;Rivera(UY-RV);URUUYRV;108569;9.14;8.42
28/11/2020;Rocha(UY-RO);URUUYRO;74079;5.43;7.33
28/11/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
28/11/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
28/11/2020;Soriano(UY-SO);URUUYSO;89930;5.86;6.51
28/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.86;0.92
28/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
29/11/2020;Artigas(UY-AR);URUUYAR;74570;5.43;7.28
29/11/2020;Canelones(UY-CA);URUUYCA;588959;25.86;4.39
29/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;3.43;3.83
29/11/2020;Colonia(UY-CO);URUUYCO;130444;2.14;1.64
29/11/2020;Durazno(UY-DU);URUUYDU;58990;0.29;0.48
29/11/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
29/11/2020;Florida(UY-FD);URUUYFD;69318;0.29;0.41
29/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
29/11/2020;Maldonado(UY-MA);URUUYMA;190078;2.43;1.28
29/11/2020;Montevideo(UY-MO);URUUYMO;1381946;84.29;6.1
29/11/2020;Paysandú(UY-PA);URUUYPA;119373;0.71;0.6
29/11/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
29/11/2020;Rivera(UY-RV);URUUYRV;108569;8.71;8.03
29/11/2020;Rocha(UY-RO);URUUYRO;74079;6.14;8.29
29/11/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
29/11/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
29/11/2020;Soriano(UY-SO);URUUYSO;89930;5.14;5.72
29/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;1.14;1.23
29/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
30/11/2020;Artigas(UY-AR);URUUYAR;74570;4.57;6.13
30/11/2020;Canelones(UY-CA);URUUYCA;588959;25.43;4.32
30/11/2020;Cerro Largo(UY-CL);URUUYCL;89587;5;5.58
30/11/2020;Colonia(UY-CO);URUUYCO;130444;2.14;1.64
30/11/2020;Durazno(UY-DU);URUUYDU;58990;0.29;0.48
30/11/2020;Flores(UY-FS);URUUYFS;26500;0;0
30/11/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
30/11/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
30/11/2020;Maldonado(UY-MA);URUUYMA;190078;2.29;1.2
30/11/2020;Montevideo(UY-MO);URUUYMO;1381946;93.86;6.79
30/11/2020;Paysandú(UY-PA);URUUYPA;119373;0.71;0.6
30/11/2020;Río Negro(UY-RN);URUUYRN;57874;0.29;0.49
30/11/2020;Rivera(UY-RV);URUUYRV;108569;9.43;8.68
30/11/2020;Rocha(UY-RO);URUUYRO;74079;5.71;7.71
30/11/2020;Salto(UY-SA);URUUYSA;132788;0;0
30/11/2020;San José(UY-SJ);URUUYSJ;116479;0.43;0.37
30/11/2020;Soriano(UY-SO);URUUYSO;89930;6.43;7.15
30/11/2020;Tacuarembó(UY-TA);URUUYTA;92993;1.14;1.23
30/11/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
01/12/2020;Artigas(UY-AR);URUUYAR;74570;4.57;6.13
01/12/2020;Canelones(UY-CA);URUUYCA;588959;25.86;4.39
01/12/2020;Cerro Largo(UY-CL);URUUYCL;89587;5;5.58
01/12/2020;Colonia(UY-CO);URUUYCO;130444;2;1.53
01/12/2020;Durazno(UY-DU);URUUYDU;58990;0.29;0.48
01/12/2020;Flores(UY-FS);URUUYFS;26500;0;0
01/12/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
01/12/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
01/12/2020;Maldonado(UY-MA);URUUYMA;190078;2.14;1.13
01/12/2020;Montevideo(UY-MO);URUUYMO;1381946;100.14;7.25
01/12/2020;Paysandú(UY-PA);URUUYPA;119373;0.43;0.36
01/12/2020;Río Negro(UY-RN);URUUYRN;57874;0.29;0.49
01/12/2020;Rivera(UY-RV);URUUYRV;108569;9.71;8.95
01/12/2020;Rocha(UY-RO);URUUYRO;74079;7.71;10.41
01/12/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
01/12/2020;San José(UY-SJ);URUUYSJ;116479;0.57;0.49
01/12/2020;Soriano(UY-SO);URUUYSO;89930;6.43;7.15
01/12/2020;Tacuarembó(UY-TA);URUUYTA;92993;1;1.08
01/12/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
02/12/2020;Artigas(UY-AR);URUUYAR;74570;4.57;6.13
02/12/2020;Canelones(UY-CA);URUUYCA;588959;24.57;4.17
02/12/2020;Cerro Largo(UY-CL);URUUYCL;89587;5.14;5.74
02/12/2020;Colonia(UY-CO);URUUYCO;130444;1.57;1.2
02/12/2020;Durazno(UY-DU);URUUYDU;58990;0.29;0.48
02/12/2020;Flores(UY-FS);URUUYFS;26500;0;0
02/12/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
02/12/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
02/12/2020;Maldonado(UY-MA);URUUYMA;190078;2;1.05
02/12/2020;Montevideo(UY-MO);URUUYMO;1381946;112.29;8.13
02/12/2020;Paysandú(UY-PA);URUUYPA;119373;0.43;0.36
02/12/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
02/12/2020;Rivera(UY-RV);URUUYRV;108569;11.29;10.39
02/12/2020;Rocha(UY-RO);URUUYRO;74079;7.57;10.22
02/12/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
02/12/2020;San José(UY-SJ);URUUYSJ;116479;1;0.86
02/12/2020;Soriano(UY-SO);URUUYSO;89930;6.14;6.83
02/12/2020;Tacuarembó(UY-TA);URUUYTA;92993;1.29;1.38
02/12/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
03/12/2020;Artigas(UY-AR);URUUYAR;74570;3.29;4.41
03/12/2020;Canelones(UY-CA);URUUYCA;588959;25;4.24
03/12/2020;Cerro Largo(UY-CL);URUUYCL;89587;5.14;5.74
03/12/2020;Colonia(UY-CO);URUUYCO;130444;1.43;1.1
03/12/2020;Durazno(UY-DU);URUUYDU;58990;0.43;0.73
03/12/2020;Flores(UY-FS);URUUYFS;26500;0.29;1.08
03/12/2020;Florida(UY-FD);URUUYFD;69318;0.14;0.21
03/12/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
03/12/2020;Maldonado(UY-MA);URUUYMA;190078;2.43;1.28
03/12/2020;Montevideo(UY-MO);URUUYMO;1381946;125.57;9.09
03/12/2020;Paysandú(UY-PA);URUUYPA;119373;0.29;0.24
03/12/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
03/12/2020;Rivera(UY-RV);URUUYRV;108569;11.14;10.26
03/12/2020;Rocha(UY-RO);URUUYRO;74079;8.29;11.18
03/12/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
03/12/2020;San José(UY-SJ);URUUYSJ;116479;1.43;1.23
03/12/2020;Soriano(UY-SO);URUUYSO;89930;6.57;7.31
03/12/2020;Tacuarembó(UY-TA);URUUYTA;92993;2.29;2.46
03/12/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
04/12/2020;Artigas(UY-AR);URUUYAR;74570;2.14;2.87
04/12/2020;Canelones(UY-CA);URUUYCA;588959;24.14;4.1
04/12/2020;Cerro Largo(UY-CL);URUUYCL;89587;4.43;4.94
04/12/2020;Colonia(UY-CO);URUUYCO;130444;1.57;1.2
04/12/2020;Durazno(UY-DU);URUUYDU;58990;0.43;0.73
04/12/2020;Flores(UY-FS);URUUYFS;26500;0.29;1.08
04/12/2020;Florida(UY-FD);URUUYFD;69318;0.29;0.41
04/12/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
04/12/2020;Maldonado(UY-MA);URUUYMA;190078;2.14;1.13
04/12/2020;Montevideo(UY-MO);URUUYMO;1381946;144.43;10.45
04/12/2020;Paysandú(UY-PA);URUUYPA;119373;0.57;0.48
04/12/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
04/12/2020;Rivera(UY-RV);URUUYRV;108569;9.57;8.82
04/12/2020;Rocha(UY-RO);URUUYRO;74079;7.57;10.22
04/12/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
04/12/2020;San José(UY-SJ);URUUYSJ;116479;2;1.72
04/12/2020;Soriano(UY-SO);URUUYSO;89930;6.14;6.83
04/12/2020;Tacuarembó(UY-TA);URUUYTA;92993;2.14;2.3
04/12/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
05/12/2020;Artigas(UY-AR);URUUYAR;74570;1.57;2.11
05/12/2020;Canelones(UY-CA);URUUYCA;588959;25.57;4.34
05/12/2020;Cerro Largo(UY-CL);URUUYCL;89587;4;4.46
05/12/2020;Colonia(UY-CO);URUUYCO;130444;1.71;1.31
05/12/2020;Durazno(UY-DU);URUUYDU;58990;0.43;0.73
05/12/2020;Flores(UY-FS);URUUYFS;26500;0.43;1.62
05/12/2020;Florida(UY-FD);URUUYFD;69318;0.29;0.41
05/12/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
05/12/2020;Maldonado(UY-MA);URUUYMA;190078;2;1.05
05/12/2020;Montevideo(UY-MO);URUUYMO;1381946;148.29;10.73
05/12/2020;Paysandú(UY-PA);URUUYPA;119373;0.57;0.48
05/12/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
05/12/2020;Rivera(UY-RV);URUUYRV;108569;9.57;8.82
05/12/2020;Rocha(UY-RO);URUUYRO;74079;7.29;9.84
05/12/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
05/12/2020;San José(UY-SJ);URUUYSJ;116479;2.86;2.45
05/12/2020;Soriano(UY-SO);URUUYSO;89930;5.29;5.88
05/12/2020;Tacuarembó(UY-TA);URUUYTA;92993;1.86;2
05/12/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
06/12/2020;Artigas(UY-AR);URUUYAR;74570;1.86;2.49
06/12/2020;Canelones(UY-CA);URUUYCA;588959;26.43;4.49
06/12/2020;Cerro Largo(UY-CL);URUUYCL;89587;3.57;3.99
06/12/2020;Colonia(UY-CO);URUUYCO;130444;1.57;1.2
06/12/2020;Durazno(UY-DU);URUUYDU;58990;0.29;0.48
06/12/2020;Flores(UY-FS);URUUYFS;26500;0.57;2.16
06/12/2020;Florida(UY-FD);URUUYFD;69318;0.71;1.03
06/12/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
06/12/2020;Maldonado(UY-MA);URUUYMA;190078;2;1.05
06/12/2020;Montevideo(UY-MO);URUUYMO;1381946;165.14;11.95
06/12/2020;Paysandú(UY-PA);URUUYPA;119373;0.86;0.72
06/12/2020;Río Negro(UY-RN);URUUYRN;57874;0.29;0.49
06/12/2020;Rivera(UY-RV);URUUYRV;108569;8.86;8.16
06/12/2020;Rocha(UY-RO);URUUYRO;74079;6.71;9.06
06/12/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
06/12/2020;San José(UY-SJ);URUUYSJ;116479;5;4.29
